,MAD,MAE,RMS,STD
0,34.64101615137755,151.67429109373532,462.5749913036405,437.00175285778414
1,34.64101615137755,2222.5947156914053,15611.517117251533,15452.492984370461
2,34.64101615137755,48.80877682542813,52.04268635639262,18.059471420708956
3,34.64101615137755,342.7274114188408,371.6315039984482,143.6937584806286
4,34.64101615137755,1688.542466531428,4278.514399135349,3931.22243104209
5,34.64101615137755,93.24088688350713,99.9915198599614,36.117046627348756
6,34.64101615137755,136.0953162609358,164.3304200717831,92.10077009886808
7,34.64101615137755,165.89748276056793,433.2275193106154,400.2050833032193
8,34.64101615137755,35.89610259070422,37.904897015223256,12.17583822709217
9,34.64101615137755,17344.062259432376,216729.04167073098,216033.9348525004
10,34.64101615137755,161.3707632551725,245.20213494699152,184.61734411751706
11,34.64101615137755,276.7625198591336,305.1403913956323,128.50356439532084
12,34.64101615137755,126.81399001909656,143.5926292484846,67.35766556175496
13,34.64101615137755,351.0519438435405,414.89059057580545,221.12606104214012
14,34.64101615137755,5010.089782288506,37699.09021651609,37364.6946130492
15,34.64101615137755,441.46227839518815,1749.135767388861,1692.5090810725799
16,34.64101615137755,164.4179515642308,1529.4058655228819,1520.5423501827295
17,34.64101615137755,579.0363145005615,973.3161758289095,782.3434825061303
18,34.64101615137755,2522.4494334475235,3225.903097264155,2010.8952356198802
19,34.64101615137755,4616.383864110741,27533.686555398144,27143.929254072453
20,34.64101615137755,52.764706019101766,56.4823747938034,20.153026101939226
21,34.64101615137755,88.02404928687389,94.73868810816414,35.031211392100026
22,34.64101615137755,125.03667738059391,134.61381404221484,49.8669052640453
23,34.64101615137755,74.84983106802471,83.61009233114635,37.25788948277905
24,34.64101615137755,44.3839249312515,48.62650890623463,19.86465645575446
25,34.64101615137755,126.8884837358593,139.2846500031276,57.44150434753886
26,34.64101615137755,4804.3364544474925,95293.01918207188,95171.83331252575
27,34.64101615137755,387.20064685164056,903.57751245371,816.411648673453
28,34.64101615137755,1854.8864719772534,4619.95868579859,4231.242658435179
29,34.64101615137755,954.492597826499,2902.3077303964674,2740.863740249324
30,34.64101615137755,233.5423464902726,283.7378032938287,161.13693994185456
31,34.64101615137755,228.7935157159792,253.1245891736101,108.28473950945664
32,34.64101615137755,96.01336787510866,106.43887756001529,45.94200524046569
33,34.64101615137755,1382.575033389377,16372.60314504835,16314.123329872662
34,34.64101615137755,146.04968691109914,225.8557203873917,172.2797010238803
35,34.64101615137755,1308.743930206421,13304.506286634787,13239.98024380144
36,34.64101615137755,107.86523270050834,113.44545749618295,35.142046055735555
37,34.64101615137755,607.3122493514361,1125.4978987684806,947.5850103921887
38,34.64101615137755,7959.967746941744,68171.13717954839,67704.82152565244
39,34.64101615137755,3207.429110444782,9731.650842840429,9187.895658333753
40,34.64101615137755,130.0817214347162,206.26554679496184,160.07567442683316
41,34.64101615137755,3550.5430375305027,11581.594461849501,11023.927359039822
42,34.64101615137755,431.6195301899975,1474.3505160452562,1409.756725581218
43,34.64101615137755,355.86214769728934,996.7570622527857,931.0675448038537
44,34.64101615137755,636.9466132122926,2173.2517836414336,2077.816721228815
45,34.64101615137755,305.27309883998015,557.3423598278004,466.30337891018644
46,34.64101615137755,21916.95664878791,301365.8348770977,300567.81837453134
47,34.64101615137755,268.01769452803865,460.3614830925347,374.298290852407
48,34.64101615137755,53.13605735978073,58.31722611423616,24.030361418776877
49,34.64101615137755,938.9597541145804,4238.105533939319,4132.7827304323855
50,34.64101615137755,35153.72987855203,947472.9823277362,946820.6099978182
51,34.64101615137755,59.05145013095303,63.28449547232981,22.75639700433482
52,34.64101615137755,205.2833457447908,223.66067634626089,88.78539352557681
53,34.64101615137755,1477.2475262854866,25197.546358423744,25154.20605447521
54,34.64101615137755,34.7488300570014,37.25897868473448,13.444340902369834
55,34.64101615137755,29.04635289105351,30.7761007012829,10.172401786397009
56,34.64101615137755,32.708556256416806,35.27407934834084,13.206476498061939
57,34.64101615137755,31.482319355967235,33.702182616917646,12.029159617901687
58,34.64101615137755,110.38087150502294,117.52013532056989,40.33665097100495
59,34.64101615137755,770.2335734949334,4407.44331387292,4339.619431155725
60,34.64101615137755,13.990169688500854,15.33841802754724,6.288260464924949
61,34.64101615137755,116.33260973143024,130.2153390085935,58.50434536167103
62,34.64101615137755,62.76632462825474,67.70007921595636,25.371031088769534
63,34.64101615137755,41.69317591494965,47.134678142243345,21.985380726699614
64,34.64101615137755,84.15220785860971,91.74540525806631,36.54620771691868
65,34.64101615137755,98.14362557841486,107.17744462729523,43.067776761296216
66,34.64101615137755,1321.467434083024,3108.691100433607,2813.8379801568426
67,34.64101615137755,2026.0885821608504,38556.10557347804,38502.8342080219
68,34.64101615137755,165.9999587893619,393.58931138619994,356.8705083351567
69,34.64101615137755,21162.614925185957,216229.01353404074,215190.91529019686
70,34.64101615137755,1141.1746772892911,4029.375913837131,3864.400420624718
71,34.64101615137755,2249.632854330326,6383.701735964637,5974.177757187638
72,48.98979485566356,121.5994142111904,133.21959909854115,54.41547617609694
73,48.98979485566356,38.46700230557581,41.80317793622812,16.364455969899353
74,48.98979485566356,29.208480896754033,32.49885929758132,14.249228026385937
75,48.98979485566356,22553.274473892787,302147.1878111056,301304.2862500712
76,48.98979485566356,125.07321913850282,135.94894133517096,53.280432660459944
77,48.98979485566356,182.4978323240415,207.22785892702365,98.17294287381037
78,48.98979485566356,104.30274320210157,108.79057754363917,30.92454563603192
79,48.98979485566356,94.71004938475551,101.00956953140457,35.113240842406256
80,48.98979485566356,303.4523532058552,857.5270681563129,802.0407358448762
81,48.98979485566356,1039.615164043834,2485.9704567238446,2258.1517713373196
82,48.98979485566356,15.96753671927312,17.11458113202831,6.160085912018117
83,48.98979485566356,339.5326965156413,764.3809128078377,684.8326276264592
84,48.98979485566356,4060.97715193869,32338.56887396373,32082.573172791606
85,48.98979485566356,1016.3792508456341,5157.632528045681,5056.495477384051
86,48.98979485566356,36133.61860178492,431881.68827899045,430367.4642412596
87,48.98979485566356,16.614288537958313,18.136615765195973,7.273393141568947
88,48.98979485566356,1131.7847634436512,4163.6359488511125,4006.8600629173593
89,48.98979485566356,132.01790001233778,142.17269333924799,52.76692910970127
90,48.98979485566356,14848.910282770337,235973.09236363106,235505.4355701137
91,48.98979485566356,85.4998314342034,89.43138887590936,26.225028903643384
92,48.98979485566356,280.4729650544617,324.7731686509936,163.7453112280332
93,48.98979485566356,115.35872726054968,124.70360759903181,47.36405591837979
94,48.98979485566356,100.98007578722977,110.58403225650574,45.076074408861665
95,48.98979485566356,1002.5954584258641,23161.298869534334,23139.588753273823
96,48.98979485566356,25.63370748461115,27.956100768336285,11.156012314566647
97,48.98979485566356,7.401236302020521,8.211997426747379,3.557893047656038
98,48.98979485566356,5015.514265369287,27676.574037141556,27218.327779039904
99,48.98979485566356,1592.2731442383813,5654.60363779728,5425.791051517506
100,48.98979485566356,89.31065768179887,94.71689503784538,31.541982024830876
101,48.98979485566356,85.49346802930265,94.23860664050855,39.6457047593697
102,48.98979485566356,105.78140044645092,110.3319286522669,31.359684305115493
103,48.98979485566356,199.64055299528056,434.44938690426164,385.862565405388
104,48.98979485566356,1216.2983651545742,3357.2157902495665,3129.1398417493797
105,48.98979485566356,52.928510863195115,57.208822852188156,21.712258057090295
106,48.98979485566356,272.68436662341827,322.0364487004031,171.32049057469035
107,48.98979485566356,743.3288099906364,1962.6297291846925,1816.4189313364589
108,48.98979485566356,13383.613635284253,30887.39918828163,27837.210971605862
109,48.98979485566356,111.74937609769556,120.67891137264428,45.5573988706809
110,48.98979485566356,2534.7583662004267,19817.6253780267,19654.853742747233
111,48.98979485566356,8.564758240529056,9.155549231991047,3.235583103661768
112,48.98979485566356,133.92705114947137,147.3551100405344,61.45789961807097
113,48.98979485566356,42.958161323460565,45.69867136444808,15.587332683411992
114,48.98979485566356,1143.690541440963,8433.677138999203,8355.769385897162
115,48.98979485566356,454.4540033439331,1296.590283736396,1214.338471236212
116,48.98979485566356,19.763413089278437,21.327533648686536,8.01693174465108
117,48.98979485566356,97.80168713757453,102.62525473637749,31.092971918913715
118,48.98979485566356,94.93871508861349,102.5815240537463,38.853692932749716
119,48.98979485566356,2732.029873995482,61680.59044842755,61620.05558934727
120,48.98979485566356,123.840310551503,135.97893694619532,56.15913795211478
121,48.98979485566356,256.86763056546295,288.9428985034663,132.31409208118865
122,48.98979485566356,358.25403304655276,392.17743961780246,159.55310072529005
123,48.98979485566356,59477.16982893667,952440.5689130935,950581.6659186295
124,48.98979485566356,40.049421611804874,43.949953868362385,18.10089151370945
125,48.98979485566356,21.101688613182635,22.99506152506867,9.13737337608417
126,66.332495807108,133.11964486259907,1075.265640515741,1066.9936072092385
127,66.332495807108,31.280154734824393,33.575380364288385,12.200741222240762
128,66.332495807108,78.10949640315,84.681611318713,32.70904870490547
129,66.332495807108,83.66074125795664,90.74737214805128,35.15630702941001
130,66.332495807108,122.48932673300958,130.30971976912673,44.46333211537757
131,66.332495807108,145.87017550452228,367.75369594628535,337.5865411719382
132,66.332495807108,244.0730621725849,285.4968355814084,148.11071348385042
133,66.332495807108,159.65804324621777,246.38399225531685,187.65495161720852
134,66.332495807108,137.26501409352804,145.65258893133594,48.71337155550078
135,66.332495807108,347.0537571634972,5593.371019199282,5582.593756315886
136,66.332495807108,8.484740178469547,9.063545453603952,3.187011185014801
137,66.332495807108,43.56600265387129,47.691051042630235,19.402055620826435
138,66.332495807108,142.39325937633458,160.89166610072178,74.9018551495893
139,66.332495807108,106.83765754860856,139.25936438260655,89.32460745938843
140,66.332495807108,5101.504283063663,13075.258743313545,12038.980241468975
141,66.332495807108,178.37896814976955,303.18495952346535,245.15722180484266
142,66.332495807108,16.062616671913382,17.647327518974066,7.308933862959058
143,66.332495807108,18.987046221294104,20.63509853540499,8.080802395574002
144,66.332495807108,569.1713354373098,7434.101692816239,7412.281158324325
145,66.332495807108,104.98877931627537,109.56784860917207,31.344372166640742
146,66.332495807108,127.49570254267967,135.1990415519316,44.98473818651685
147,66.332495807108,2795.765357732929,9959.406115248074,9558.946920709477
148,66.332495807108,104.02857812707435,108.76723864458808,31.754797042777057
149,66.332495807108,147.4020132349288,252.0235495326894,204.42239606595416
150,66.332495807108,18903.470492341672,230133.92640249012,229356.23576605
151,66.332495807108,2547.5948231317443,8302.400773635487,7901.874412012347
152,66.332495807108,86.49041446025522,94.25545293373192,37.46329689491069
153,66.332495807108,95.65926882326876,104.47439376493544,42.00241946303077
154,66.332495807108,9.332706039105423,10.00837337453121,3.614987633681532
155,66.332495807108,2408.0520230494812,8808.021874883298,8472.457424071838
156,66.332495807108,443.19147284318655,873.5360140853103,752.7592485669893
157,66.332495807108,2407.691036273228,40333.07659000865,40261.14865586119
158,66.332495807108,106.85565780773973,115.92367555328504,44.94626734511469
159,66.332495807108,171.96514588935383,295.3691941609654,240.14776588290653
160,66.332495807108,46012.628327604805,487526.82068250404,485350.63502500555
161,66.332495807108,3638.044979730352,6651.58955778663,5568.5071940974385
162,84.8528137423857,111.69626136181019,116.45531882405906,32.951274333589
163,84.8528137423857,9.853788626528303,10.932471099203827,4.735163570419542
164,84.8528137423857,6.374591781374279,7.074726117048948,3.0686037952283765
165,84.8528137423857,1134.3435451264256,2419.5259260301414,2137.1407132807203
166,84.8528137423857,2339.768251447596,66198.24486102004,66156.88253847127
167,84.8528137423857,248.0579422127761,611.6171398225679,559.0552593705758
168,84.8528137423857,891.8706498670587,13865.332357407395,13836.61837752542
169,84.8528137423857,3409.5447862794613,35582.77574657443,35419.047618214696
170,84.8528137423857,30.11692463056265,32.954334800235245,13.377557061100669
171,84.8528137423857,104.81195164646772,109.32168484336066,31.075481799154534
172,84.8528137423857,106.93076645739552,113.34469711865093,37.587651559423726
173,84.8528137423857,1664.5559006143062,4860.319019089189,4566.394050128634
174,84.8528137423857,105.88437249501345,110.52211614060553,31.680243331368857
175,84.8528137423857,2442.4045927100387,9020.070045727558,8683.10563308661
176,84.8528137423857,6.100087505297534,6.491891010199205,2.2211666565159316
177,84.8528137423857,104.84418244406204,109.40807448387349,31.2701802026315
178,84.8528137423857,171.8785057868963,330.5557304612785,282.355928199238
179,84.8528137423857,31.409508879653934,34.270000413461155,13.706774977271944
180,48.98979485566356,1539.9690257810294,24290.59663988284,24241.732209582762
181,48.98979485566356,115.8826367662707,428.1157114526462,412.1338094462792
182,48.98979485566356,1959.629772836883,5819.198820747581,5479.318029536276
183,48.98979485566356,1488.5611269132685,4647.435169291737,4402.594624106609
184,48.98979485566356,22.35761059043104,24.212157610966,9.293321519505527
185,48.98979485566356,136.97242778285957,151.59389599050235,64.95585677095303
186,48.98979485566356,101.11526715990176,110.63495065459847,44.89760632291137
187,48.98979485566356,186.9914670974903,217.98758534342252,112.03918330916252
188,48.98979485566356,221.80689940463327,260.38190097088267,136.38340709086808
189,48.98979485566356,9.341908928731625,9.896013669524534,3.2649386081059464
190,48.98979485566356,35.327946169198555,39.45435619470615,17.566514799611117
191,48.98979485566356,1482.1601822788527,6755.964673608153,6591.377690976937
192,48.98979485566356,273.69978661510595,311.1776100169491,148.05381380668965
193,48.98979485566356,551.6893054454254,11913.39746331155,11900.61670793137
194,48.98979485566356,925.2063929637264,11646.378807386094,11609.57072658378
195,48.98979485566356,355.78693865923066,917.1786161256636,845.3592539019611
196,48.98979485566356,252.6238499836118,334.3935126393691,219.08950617214307
197,48.98979485566356,103.76984237263409,108.28471318358993,30.94186360274714
198,48.98979485566356,247.50936413101567,279.2482784910906,129.30087280331094
199,48.98979485566356,285.1125306492883,3987.445915939745,3977.239718373952
200,48.98979485566356,2250.130278486661,7142.4584648138125,6778.76291453153
201,48.98979485566356,18.404878517524647,19.53950807358509,6.561464966976247
202,48.98979485566356,198.6813307299185,226.0939312052964,107.90826913287988
203,48.98979485566356,51.03588928022084,55.09800137006983,20.763616263870226
204,48.98979485566356,167.3967650223868,187.99332179865573,85.55590044487147
205,48.98979485566356,48.01769399202675,51.69358253920285,19.144908968847464
206,48.98979485566356,32.9748850185437,35.148281382405415,12.167934999438856
207,48.98979485566356,179.48529858613924,195.67875761329884,77.94359353101837
208,48.98979485566356,313.54835866751404,464.536237887688,342.7555150362349
209,48.98979485566356,246.64479155269314,2048.8549441109544,2033.9549967508694
210,48.98979485566356,128.09711725430853,826.6991552160995,816.714528942732
211,48.98979485566356,9154.176896150975,124723.75945754249,124387.3676004798
212,48.98979485566356,61.56337094226871,67.09541781466251,26.678576610245837
213,48.98979485566356,105.55006921216037,114.09674222239454,43.3272371040631
214,48.98979485566356,149.72184208054153,167.50396347059436,75.10624329819449
215,48.98979485566356,176.3152034767894,195.35765738040766,84.12825518278086
216,48.98979485566356,1647.0746357931143,3287.854267613786,2845.5457875762895
217,48.98979485566356,23.482893315383055,24.77035317168886,7.881885420921454
218,48.98979485566356,188.26340190949784,210.9661156001915,95.20290664100672
219,48.98979485566356,5483.99511852555,32757.253981155765,32294.945207043354
220,48.98979485566356,14.019192894084096,15.587232056950779,6.813518459334798
221,48.98979485566356,119.30191771467496,129.90511000871822,51.404183059145204
222,48.98979485566356,12007.615451924174,163349.2075291,162907.2766071046
223,48.98979485566356,261.3073626147177,293.9623252974092,134.65626958148027
224,48.98979485566356,140.81396933267433,153.50353041495575,61.11268191326496
225,48.98979485566356,185.19051113646097,203.0925031241441,83.37289373799375
226,48.98979485566356,39.520204941656615,41.77428268249994,13.536768263026243
227,48.98979485566356,141.84193971413822,154.4638722400759,61.15514668062914
228,60.0,411.73583840932724,514.4799915299081,308.48543086178756
229,60.0,489.76323820060736,833.2710855212848,674.1458836728706
230,60.0,130.87164745178907,144.1517179204638,60.4345073006771
231,60.0,15.183938370647503,16.33331686608786,6.018742011783577
232,60.0,137.82021886796474,175.048136349047,107.92329364164556
233,60.0,160.44691526989934,179.89750045387976,81.36275591403857
234,60.0,49.29916673037039,53.15998892675119,19.88910712886455
235,60.0,20.42788309774364,22.48525290655069,9.396179564933082
236,60.0,137.54092700101307,151.28825036298767,63.0129200846622
237,60.0,5834.185851460441,27672.405972430948,27050.403467483633
238,60.0,106.0461106849049,116.15008102619613,47.382103488520066
239,60.0,36.258516646422194,39.67382361234036,16.103796155696337
240,60.0,43.65923274973197,46.391835884509234,15.686740656999795
241,60.0,19.434102095971035,21.505660981243995,9.209187258579052
242,60.0,127.60271266140712,283.81194476725653,253.50891052194333
243,60.0,22.603375028663464,25.13138999265629,10.985180939637626
244,60.0,33.48489517881849,35.307828664415624,11.198417739094559
245,60.0,61.25898087179111,69.05779920716859,31.87972543619446
246,60.0,720.4689192874956,4486.046178356341,4427.813777778627
247,60.0,46.008624730625314,50.02432213790605,19.637699859033642
248,60.0,226.03974584099615,248.48041749094972,103.19181739176098
249,60.0,12.973770919718179,13.79124285790423,4.677568565865101
250,60.0,1137.0120304425802,2129.4011635080296,1800.4313254823664
251,60.0,1186.4725799361956,8373.879207019267,8289.399000579544
252,60.0,104.89556871731145,109.51190027044811,31.460705082950113
253,60.0,87.43829958839605,93.1781971241893,32.19813945562967
254,60.0,78.66352080042607,85.26247362518872,32.889814593076345
255,60.0,26.26963441562163,28.603319888291523,11.316192659261372
256,60.0,1675.5805695304507,13678.605776567507,13575.591543124669
257,60.0,137.87422162626856,152.1608695449504,64.37102789008416
258,60.0,73.91743553236242,80.23134703875483,31.197464191375555
259,60.0,49.35666658916927,52.60135059205871,18.188500414114873
260,60.0,361.10472256931746,2998.6713714275243,2976.849571805261
261,60.0,150.89913505612554,175.75390280085912,90.10485774389201
262,60.0,33.08484730571876,34.89510159272105,11.093285984035422
263,60.0,37.07138475247989,39.10808153456525,12.45610187208684
264,74.83314773547883,239.1137212448238,1174.7137310172263,1150.120418979189
265,74.83314773547883,14.911601719144095,16.406707703307273,6.842820458800677
266,74.83314773547883,20736.533651171725,586924.4727084652,586558.0387619316
267,74.83314773547883,115.57168391739316,129.05635929108732,57.43456929383543
268,74.83314773547883,115.23672394270328,126.48705986315089,52.148573976452255
269,74.83314773547883,16.04093730268598,17.232402115874468,6.296349190959183
270,74.83314773547883,3828.520830263906,39928.48014671491,39744.50848958686
271,74.83314773547883,278.6468297156934,318.2891293184825,153.83079708468986
272,74.83314773547883,9.556525252691623,10.182774742057202,3.5159247065523753
273,74.83314773547883,6311.388318404395,95880.28991908045,95672.33859617537
274,74.83314773547883,3388.0716630696584,8360.096543432805,7642.786443531019
275,74.83314773547883,21.153717314040772,23.09272761965035,9.262521941297296
276,74.83314773547883,94.95821512489364,103.71301413171764,41.7052356494995
277,74.83314773547883,8.249802689651682,9.230165393502817,4.1396508032964485
278,74.83314773547883,7.20884125293413,7.8633261442651845,3.1407810877358955
279,74.83314773547883,88.46544451075948,95.2354560703623,35.265524530958636
280,74.83314773547883,13.44924830096377,14.439681080556749,5.255674062117212
281,74.83314773547883,10.75617746474873,11.620148891227567,4.396874640142571
282,74.83314773547883,69.63728615933613,76.10216209168962,30.695072102742017
283,74.83314773547883,12.746005241545802,14.28280709724792,6.444992549234054
284,74.83314773547883,142.38923580752567,157.8135203492704,68.04713609828434
285,74.83314773547883,2247.624162905771,56636.47367948287,56591.85751032633
286,74.83314773547883,111.49041960080686,122.28070046357216,50.22405840927116
287,74.83314773547883,18710.820627284502,437195.07959738665,436794.5086829949
288,91.6515138991168,294.56912910185224,4765.790155624465,4756.677920106346
289,91.6515138991168,14.97611481851437,16.097907078296355,5.9041169741239115
290,91.6515138991168,2751.841380568918,18057.477823519177,17846.564777656105
291,91.6515138991168,70.92407123240805,76.77263988616528,29.390718856658193
292,91.6515138991168,10.657309907272666,11.51206638489724,4.353092922351747
293,91.6515138991168,155.54625206424097,168.50435649701856,64.8003211970584
294,91.6515138991168,1160.6881535646658,4105.613589977719,3938.129754132585
295,91.6515138991168,116.70786254956343,122.77060010863508,38.10374089438727
296,91.6515138991168,1270.0326369957556,13242.669146828353,13181.627488035201
297,91.6515138991168,177.48242761492975,190.86842800033997,70.21926156854822
298,91.6515138991168,281.57775938832884,305.68430131450197,118.98259321423274
299,91.6515138991168,13.558294424301797,14.78236821649367,5.889911917163875
300,66.332495807108,162.85997356775792,200.3433878094278,116.67948426552104
301,66.332495807108,20.370511843122877,21.67988352675481,7.4202154269835905
302,66.332495807108,30.971308573243483,34.46912829069944,15.129403503827593
303,66.332495807108,127.13797122483264,141.04021265345588,61.059625434207234
304,66.332495807108,105.20341257134032,119.99704450869004,57.71943064657596
305,66.332495807108,1632.8767124545702,4318.088930716878,3997.4498940578583
306,66.332495807108,173.79526697223352,347.50136935649266,300.9192697098137
307,66.332495807108,1008.7409847598711,6049.44071312895,5964.744300246893
308,66.332495807108,41.466881726379405,44.16433810894789,15.198239387900463
309,66.332495807108,113.85511554802407,132.078126445408,66.94508308214483
310,66.332495807108,76.58719447185513,82.81250764484103,31.50100102150882
311,66.332495807108,107.15216602674252,122.48636785446867,59.34074170380429
312,66.332495807108,26.818751811921928,28.51179199286177,9.67867934662321
313,66.332495807108,116.96421800764242,127.36136658291555,50.40128375079838
314,66.332495807108,4146.399420569853,19836.287177341062,19398.08394731406
315,66.332495807108,1993.8860670880856,24777.41224317899,24697.056015240123
316,66.332495807108,361.7703651114946,399.7496408547012,170.06462974574836
317,66.332495807108,62.22913856369838,68.61665673065411,28.909858085304524
